review_id,company_name,job_title,company_id,job_title_id,review,attrition_level
2091374,Amazon,Amazon Employee,283,1,"""I've been with Amazon since 2019. There are a lot of opportunities to get promoted but you definitely have to network to get there. Take advantage of the benefits they offer as they can be extremely beneficial.""",high
2089306,Amazon,Robotics Apprentice,283,148350,"""Starting August 2020, I worked in Amazon until January, 2022. From being associate I went up to Mechatronics and Robotics Apprenticeship position over time and I liked the general experience I had in Amazon.""",high
2088816,Amazon,HR Representative,283,8156,"""Amazon is a good company to work for I enjoy working there. They have a great benefit.""",high
2088286,Amazon,Product Manager,283,43,"""I've been at Amazon for four years. I think Amazon is a great place to start a career and learning how a business is run in a fast paced high pressure environment. Some of the brightest minds, scientists, engineers, and managers work on Alexa. However, work-life balance and total compensation is notably on the lower end compared to other top tier tech companies. While Amazon is certainly ""Customer Obsessed"", I don't think that it has done enough yet to ""Strive to be Earth’s Best Employer.""""",high
2088039,Amazon,Risk Manager,283,15365,"""I worked in Amazon for 2 and a half years, challenged at every corner with rapid developing functions and problems to solve. It was 2.5 years of high-caliber, high-pressure, and rapid stress, but it left me with invaluable skills that I could not find enough words to appreciate it sufficiently.""",high
2087684,Amazon,Site Leader,283,22244,"""Building relationships and growing with the company are great benefits""",high
2087488,Amazon,Amazon Employee,283,1,"""Having fun, and making history is the motto. Use it every day!""",high
2087325,Amazon,Training Manager,283,13278,"""I’ve worked at Amazon for 3 years now and I love it except for the fact that it’s very stagnant. Moving up in the company is something that’s awarded to those who have a relationship outside of work instead of performance-based.""",high
2086326,Amazon,Amazon Employee,283,1,"""Great company but be prepared to be challenged but to help your career""",high
2086253,Amazon,Amazon Employee,283,1,"""A great entry-level job with an opportunity for growth. External candidates are more compensated than those who grow internally!""",high
2084683,Amazon,Warehouse Worker,283,13542,"""Amazon is overall a terrible place to work.   Low pay and long hours make the job hard to tolerate.   But I do what I must to get the job done.""",high
2083990,Amazon,Amazon Employee,283,1,"""Decent Pay for a wage-based position, but the work is grueling and your feet will be in significant pain for the first few months of working there. Would not recommend if any better or equal pay positions anywhere else are available to you.""",high
2082486,Amazon,Stower,283,118390,"""Amazon is a great company to work for.""",high
2082445,Amazon,Amazon Employee,283,1,"""The amount of experience gained while working at Amazon sets you apart due to the volume of work and interactions.""",high
2082295,Amazon,Amazon Employee,283,1,"""I worked for Amazon as an Operations Manager and it gave me the ability to prove my skills and learn the dynamics of being peculiar at Amazon which is an inner talent of the company. If you are seeking a career with Amazon do your research as there are endless opportunities in many different areas of their operations.""",high
2081604,Amazon,Delivery Specialist,283,16230,"""Easy work with a good company but needs lots of improvement in training the supervisors/management team. The vehicles and equipment are falling apart all around the workplace. The amount of work being asked of the employees far exceeds the compensation received. Would be a great place to work if they just listened and took advice from their current employees.""",high
2081434,Amazon,Associate,283,9129,"""I've worked in the Amazon-Whole Food Team for 3 years. It is a wonderful company where I have learned to work as a team to achieve high-level goals, with an excellent staff.""",high
2080968,Amazon,Amazon Employee,283,1,"""The company is amazing and has a good exposure to the vast culture and different aspects or fields to explore. I like how the company is fast growing and is in almost all the fields of business. Amazon Business is a marketplace for businesses of all sizes. It looks and works very much like regular Amazon -- only it offers access to ""hundreds of millions"" of business products from ""hundreds of thousands"" of business sellers, according to Amazon.""",high
2080429,Amazon,Amazon Employee,283,1,"""I've worked there since 2019. Coworkers are great, management is poor. salary is less than desirable, work conditions are less than stellar, some supervisors are great and some sit around and play on their phones. Overall it's a job, not a career.""",high
2080399,Amazon,Amazon Employee,283,1,"""They don't let you choose the schedule for your work""",high
2079804,Amazon,Ambassador,283,15627,"""Great team to work for very energetic focusing on people first operation second""",high
2079457,Amazon,Amazon Employee,283,1,"""Amazon has given me the scope and scale I have been looking for after transition from the military. I had the opportunity to build new things, fail fast, and learn from amazing leaders. I want to continue to grow my career and have loved my time with Amazon. I’d recommend anyone to work there!""",high
2079184,Amazon,Amazon Employee,283,1,"""amazon, is a good company but it's biggest opportunity would be working on giving its employees a better work life balance""",high
2078467,Amazon,Photographer,283,12352,"""Working as a product photographer at Amazon Canada was a great opportunity for me. It is probably the least relevant of my work experiences when it comes to Data Analyst and other roles, however it was a position that was offered to me via a recruiter who reached out. I was keen to work for a company like Amazon and was curious to how their organization is structured, so I took the opportunity. My coworkers were very friendly and everyone got along well, my manager was also very good at his job and easy to get along with as well. I learned quite a bit about the organization and was happy to contribute to the company.""",high
2078405,Amazon,Amazon Employee,283,1,"""Amazon is an extremely tough place to work. Their corporate staff seldom get raises over and above their predetermined bump up for their first four years, even if they are a star performer. Be prepared to work very long hours. The environment is extremely competitive and cut throat! The promotions are few and far between and they prefer to hire from outside the company. This makes for a very difficult environment. They believe in sink or swim mentality. Be prepared for 65-90 hour work weeks every week!""",high
2077685,Amazon,Amazon Employee,283,1,"""Due this pandemic situation I was laid off from my previous job on April 2019, thus I have started to work for Amazon Colombia as a Virtual Customer Service Representative since September 2019. Even if this work is not on my field (Civil Engineering) I have learned a lot of leadership skills and how to manage people. It has been a good time working on it, however I would like to keep growing in terms of my profession as an Engineer and looking for new experiences.""",high
